yang	O
terkenal	O
itu.Dulu	O
di	O
Desa	O
Ronosentanan	PLACE
sebelah	O
timur	O
Desa	O
Patihan	PLACE
Kidul	PLACE
masih	O
terdapat	O
hutan	O
yang	O
menyimpan	O
banyak	O
satwa	O
seperti	O
harimau	O
maupun	O
celeng	O
-LSB-	O
babi	O
hutan	O
-RSB-	O
,	O
namun	O
sekarang	O
satwa	O
tersebut	O
sudah	O
jarang	O
bahkan	O
punah	O
karena	O
hutannyapun	O
telah	O
mulai	O
habis	O
.	O

Sekarang	O
ada	O
gudang	O
tembakau	O
dari	O
perusahaan	O
lain	O
a.l	O
Djarum-Kudus	O
,	O
PT	O
Sampoerna	PERSON
,	O
Noyorono	O
,	O
PT	O
Bentoel	O
Indonesia	PLACE
.	O

Potensi	O
,	O
dan	O
kekhasan	O
budaya	O
masyarakat	O
Kramatwatu	PLACE
antara	O
lain	O
seni	O
bela	O
diri	O
Bandrong	O
,	O
Debus	O
,	O
Qasidah	O
,	O
Buka	O
Pintu	O
,	O
dan	O
ilmu	O
kanuragan	O
.	O

Saat	O
ini	O
Kec	O
Ciwidey	PLACE
Berusaha	O
ingin	O
mengembalikan	O
lagi	O
sebagai	O
daerah	O
tujuan	O
wisata	O
alam	O
,	O
wisata	O
religi	O
,	O
wisata	O
edukasi	O
,	O
dan	O
wisata	O
UKM	O
.	O

Ia	O
tetap	O
berkuasa	O
selama	O
35	O
tahun	O
,	O
dan	O
menjadi	O
orang	O
nomor	O
dua	O
setelah	O
Fidel	PERSON
Castro	PERSON
yang	O
terlama	O
berkuasa	O
sebagai	O
diktator	O
Amerika	PLACE
Latin	O
pada	O
abad	O
ke-20	O
.	O

Posisi	O
ini	O
kemudian	O
diikuti	O
dengan	O
pengangkatannya	O
sebagai	O
Menteri	O
DAlam	O
Negeri	O
dan	O
Wilayah	O
Perbatasan	O
dalam	O
kabinet	O
PM	O
Bogra	O
.	O

Baginda	O
bersama-sama	O
dengan	O
Ki	O
Dumpyung	O
dan	O
Ki	O
Kadosot	O
dapat	O
membantu	O
menyelamatkan	O
kapal	O
layar	O
yang	O
terdampar	O
itu	O
di	O
pantai	O
Segara	O
Penimbangan	O
.	O

Sholom	PERSON
Aleichem	PERSON
dilahirkan	O
dengan	O
nama	O
Sholem	O
Yakov	PERSON
Rabinovitsh	O
atau	O
Rabinowitz	O
-LRB-	O
ru	O
:	O
``	O
Рабино́вич	O
''	O
-RRB-	O
dalam	O
sebuah	O
keluarga	O
Yahudi	O
patriarkal	O
yang	O
miskin	O
di	O
Pereyaslav	O
-LRB-	O
dekat	O
Kiev	PLACE
-RRB-	O
,	O
Ukraina	PLACE
.	O

Pada	O
tahun	O
1942	O
,	O
dengan	O
Jogjakarta	O
Kooti	O
,	O
Godean	PLACE
kemudian	O
menjadi	O
wilayah	O
Kabupaten	PLACE
Bantul	PLACE
dengan	O
status	O
Kawedanan	PLACE
.	O

Kecamatan	PLACE
Gamping	O
terbagi	O
dalam	O
5	O
kelurahan	O
,	O
59	O
dusun	O
,	O
187	O
Rukun	O
Warga	O
-LRB-	O
RW	O
-RRB-	O
,	O
dan	O
529	O
Rukun	O
Tetangga	O
-LRB-	O
RT	O
-RRB-	O
,	O
dengan	O
luas	O
wilayah	O
kurang	O
lebih	O
2683	O
Ha	O
.	O

Sarana	O
pendidikan	O
di	O
Kecamatan	PLACE
Gamping	O
meliputi	O
44	O
TK	O
,	O
40	O
SD	O
,	O
1	O
SLB	O
Dasar	O
,	O
6	O
SMP	O
,	O
dan	O
6	O
SMA	O
,	O
dan	O
2	O
Perguruan	PLACE
Tinggi	O
.	O

Daerah	O
Kecamatan	PLACE
Pundong	PLACE
dilalui	O
dua	O
jalur	O
jalan	O
raya	O
,	O
yang	O
pertama	O
jalur	O
jalan	O
sebelah	O
timur	O
menghubungkan	O
antara	O
Parangtritis-Yogyakarta	O
melalui	O
Kecamatan	PLACE
Imogiri	PLACE
,	O
jalur	O
ini	O
relatif	O
sepi	O
,	O
yang	O
kedua	O
jalur	O
sebelah	O
barat	O
,	O
jalan	O
yang	O
menghubungkan	O
antara	O
Parangtritis-Yogyakarta	O
,	O
jalan	O
ini	O
cukup	O
baik	O
arus	O
lalu	O
lintas	O
ramai	O
serta	O
rawan	O
Laka	O
Lantas	O
.	O

Di	O
kecamatan	O
ini	O
terdapat	O
wisata	O
pantai	O
yaitu	O
Pantai	O
Samas	O
,	O
Pantai	O
Goa	PLACE
Cemara	O
dan	O
Pantai	O
Pandansari	PLACE
.	O

Di	O
antaranya	O
Jalan	O
Raya	O
Bekasi	PLACE
yang	O
menghubungkan	O
Medan	PLACE
Satria	PLACE
dengan	O
Cakung	PLACE
,	O
Pulogadung	O
,	O
Kelapa	PLACE
Gading	PLACE
,	O
Cempaka	PLACE
Putih	PLACE
,	O
Kemayoran	PLACE
,	O
dan	O
Tol	O
Insinyur	O
Wiyoto	O
Wiyono	O
yang	O
dapat	O
tembus	O
ke	O
Jatinegara	PLACE
,	O
Jakarta	PLACE
Utara	PLACE
,	O
dan	O
Kramat	PLACE
Jati	PLACE
.	O

H.	O

Djuanda	PERSON
yang	O
memudahkan	O
akses	O
ke	O
Jatinegara	PLACE
,	O
Duren	PLACE
Sawit	PLACE
,	O
dan	O
Matraman	PLACE
yang	O
dapat	O
diteruskan	O
ke	O
Senen	PLACE
dan	O
Manggarai	PLACE
.	O

Saat	O
ini	O
perkembangan	O
pesat	O
pada	O
Pondok	PLACE
Gede	PLACE
sudah	O
mulai	O
ada	O
,	O
hal	O
itu	O
sejak	O
dibukanya	O
Plaza	O
Pondok	PLACE
Gede	PLACE
II	O
yang	O
berlokasi	O
di	O
belakang	O
Plaza	O
Pondok	PLACE
Gede	PLACE
I.	O

Pondok	PLACE
Gede	PLACE
II	O
saat	O
ini	O
mempunyai	O
banyak	O
tempat-tempat	O
terkenal	O
seperti	O
J.CO	O
Donuts	O
&	O
Coffee	O
,	O
Solaria	O
,	O
Hoka-Hoka	O
Bento	PERSON
,	O
Hypermart	O
,	O
Matahari	O
,	O
Amazone	O
,	O
Studio	O
21	O
,	O
dan	O
masih	O
banyak	O
lagi	O
.	O

Pada	O
29	O
Januari	O
2012	O
,	O
Smith	O
bergabung	O
dengan	O
Milton	PERSON
Keynes	PERSON
Dons	O
sebagai	O
pemain	O
pinjaman	O
hingga	O
akhir	O
musim	O
kompetisi	O
2011	O
--	O
12	O
.	O

Partai	O
ini	O
akhirnya	O
diintegrasikan	O
dalam	O
Gerakan	O
Aksi	O
Nasional	O
-LRB-	O
MAN	O
-RRB-	O
dan	O
disahkan	O
pada	O
2	O
Juni	O
1942	O
,	O
sebagai	O
salah	O
satu	O
dari	O
kelompok-kelompok	O
yang	O
pada	O
13	O
Januari	O
1946	O
dibentuk	O
menjadi	O
Partai	O
Kristen	O
Sosialis	O
.	O

Caldera	PERSON
menjadi	O
kandidat	O
presiden	O
dalam	O
pemilu	O
1947	O
,	O
1958	O
,	O
1963	O
dan	O
1968	O
,	O
untuk	O
partainya	O
,	O
COPEI	O
,	O
setelah	O
menjadi	O
pemimpin	O
tertingginya	O
.	O

Antara	O
1911	O
dan	O
1915	O
ia	O
bekerja	O
sebagai	O
guru	O
SMU	O
untuk	O
mata	O
pelajaran	O
klasik	O
di	O
sejumlah	O
kota	O
Italia	PLACE
-LRB-	O
Parma	O
,	O
Massa	O
di	O
Carrara	O
,	O
Bergamo	O
dan	O
Monza	O
-RRB-	O
.	O

Ia	O
bergabung	O
dengan	O
Piven	PERSON
Theatre	O
Workshop	O
di	O
Chicago	PLACE
,	O
dan	O
membintangi	O
beberapa	O
iklan	O
serta	O
muncul	O
di	O
beberapa	O
pementasan	O
panggung	O
di	O
saat	O
umurnya	O
baru	O
12	O
tahun	O
.	O

Pada	O
11	O
Februari	O
2012	O
,	O
Whitney	PERSON
Houston	PERSON
ditemukan	O
meninggal	O
di	O
kamarnya	O
di	O
Hotel	O
Beverly	PLACE
Hilton	PERSON
,	O
Beverly	PLACE
Hills	PLACE
.	O

Tujuan	O
Jam	O
dan	O
Lewis	O
adalah	O
untuk	O
menciptakan	O
figur	O
penyanyi	O
Afrika	PLACE
Amerika	PLACE
agar	O
diterima	O
oleh	O
beragam	O
kalangan	O
akhirnya	O
terwujud	O
sudah	O
,	O
dengan	O
berhasilnya	O
membawa	O
Janet	O
ke	O
kesuksesan	O
luar	O
biasa	O
di	O
album	O
CONTROL	O
ini	O
.	O

Hasil	O
kerja	O
kerasnya	O
membuahkan	O
hasil	O
,	O
yaitu	O
Grammy	O
Awards	O
tahun	O
1976	O
untuk	O
kategori	O
Best	O
Female	O
R&B	O
Vocal	O
Performance	O
,	O
kategori	O
yang	O
sebelumnya	O
selalu	O
menjadi	O
milik	O
Aretha	PERSON
Franklin	PERSON
.	O

Melalui	O
Konfrensi	O
Meja	O
Bundar	O
,	O
pada	O
27	O
Desember	O
1949	O
Belanda	PLACE
mengakui	O
kemerdekaan	O
Indonesia	PLACE
dalam	O
bentuk	O
Negara	O
Republik	O
Indonesia	PLACE
Serikat	O
yang	O
terdiri	O
dari	O
beberapa	O
negara	O
bagian	O
.	O

Chadwick	PERSON
dididik	O
di	O
Universitas	O
Manchester	PLACE
,	O
dan	O
bekerja	O
sama	O
mengenai	O
pemancaran	O
sinar	O
gamma	O
dibimbing	O
Ernest	PERSON
Rutherford	PERSON
.	O

Wilayah	O
Kecamatan	PLACE
Karangsembung	PLACE
secara	O
geografis	O
memiliki	O
posisi	O
yang	O
strategis	O
,	O
yaitu	O
terletak	O
pada	O
108º	O
08	O
'	O
38	O
--	O
108º	O
24	O
'	O
02BT	O
dan	O
7º	O
10	O
'	O
--	O
7º	O
26	O
'	O
32	O
LS	O
.	O

Anak	O
tunggal	O
dari	O
Bert	O
Richards	PERSON
dan	O
Doris	O
Dupree	O
Richards	PERSON
,	O
Keith	PERSON
Richards	PERSON
lahir	O
di	O
Dartford	O
,	O
Kent	O
.	O

Ia	O
adalah	O
penyanyi	O
beraliran	O
soul	O
,	O
R&B	O
,	O
dan	O
funk	O
yang	O
dikenal	O
berkat	O
karya-karya	O
musiknya	O
bersama	O
The	O
Impressions	O
semasa	O
Gerakan	O
Hak-Hak	O
Sipil	O
tahun	O
1960-an	O
.	O

Pada	O
April	O
2008	O
,	O
Guterres	PERSON
yang	O
mengajukan	O
peninjauan	O
kembali	O
,	O
dibebaskan	O
dari	O
segala	O
tuduhan	O
melalui	O
keputusan	O
Mahkamah	ORGANISATION
Agung	ORGANISATION
yang	O
menyatakan	O
telah	O
menemukan	O
``	O
bukti	O
baru	O
''	O
.	O

Setelah	O
bom	O
atom	O
tersebut	O
dijatuhkan	O
oleh	O
AS	O
di	O
Jepang	PLACE
pada	O
tahun	O
1945	O
dan	O
membunuh	O
puluhan	O
ribu	O
orang	O
Oppenheimer	PERSON
menyesali	O
pekerjaannya	O
dan	O
menyerukan	O
agar	O
energi	O
atom	O
digunakan	O
untuk	O
kepentingan	O
damai	O
.	O

Selain	O
itu	O
di	O
Dramaga	PLACE
pun	O
banyak	O
berdiri	O
kompleks	O
perumahan	O
seperti	O
Komplek	O
IPB	O
Alam	O
Sinarsari	O
,	O
Pakuan	PLACE
Regency	O
,	O
Dramaga	PLACE
Cantik	O
Residence	O
,	O
Bumi	O
Kartika	O
Dramaga	PLACE
Raya	O
,	O
Graha	O
Arradea	O
,	O
Perumahan	O
Ziara	O
Valley	O
,	O
Cluster	O
Kencana	O
dan	O
Dramaga	PLACE
Village	O
.	O

Unpas	O
telah	O
tumbuh	O
dan	O
berkembang	O
menjadi	O
sebuah	O
universitas	O
terkemuka	O
dan	O
kebanggaan	O
masyarakat	O
,	O
terbukti	O
dari	O
jumlah	O
mahasiswa	O
yang	O
saat	O
ini	O
terbesar	O
di	O
lingkungan	O
Kopertis	O
Wilayah	O
IV	O
Jabar	O
dan	O
Banten	PLACE
.	O

Kabupaten	PLACE
Bogor	PLACE
Timur	O
meliputi	O
beberapa	O
kecamatan	O
seperti	O
Cileungsi	PLACE
,	O
Situsari	PLACE
-LRB-	O
Cileungsi	PLACE
Timur	O
-RRB-	O
,	O
Gunung	PLACE
Putri	PLACE
,	O
Jonggol	O
,	O
Cibarusah	PLACE
,	O
Cariu	PLACE
,	O
Tanjungsari	PLACE
,	O
Citeureup	PLACE
dan	O
Sukamakmur	PLACE
.	O

Potensi	O
wisata	O
yang	O
dimiliki	O
Kecamatan	PLACE
Ciampea	PLACE
sendiri	O
adalah	O
Kampung	O
Wisata	O
Cinangneng	PLACE
di	O
Desa	O
Cihideung	PLACE
Udik	PLACE
,	O
yang	O
menyediakan	O
atraksi	O
wisata	O
suasana	O
pedesaan	O
,	O
seperti	O
aktivitas	O
menanam	O
dan	O
memanen	O
padi	O
,	O
membajak	O
sawah	O
dan	O
atraksi	O
hiburan	O
kesenian	O
tradisional	O
Sunda	O
bagi	O
wisatawan	O
.	O

Sejarah	O
Cibanggala	PLACE
ini	O
masih	O
terus	O
dikembangkan	O
,	O
admin	O
masih	O
terus	O
mencari	O
dan	O
meneliti	O
sejarah	O
Cibanggala	PLACE
ini	O
dengan	O
menghubungi	O
tokoh-tokoh	O
masyarakat	O
di	O
Kecamatan	PLACE
Campakamulya	PLACE
.	O

Daerah	O
ini	O
merupakan	O
tempat	O
lahir	O
dan	O
wafatnya	O
Ulama	O
Besar	O
,	O
Al	O
-	O
`	O
Alim	O
Al	O
-	O
`	O
Allamah	O
Al-Kamilil	O
wara	O
'	O
Syekh	O
Ahmad	PERSON
Syathibi	O
al-Qonturi	O
-LRB-	O
Mama	O
Gentur	O
-RRB-	O
guru	O
bagi	O
para	O
ulama	O
Jawa	PLACE
Barat	PLACE
dan	O
sekitarnya	O
,	O
lahir	O
dan	O
wafatnya	O
di	O
Pesantren	O
Gentur	O
.	O

Prestasi	O
PLN	O
Bunyu	PLACE
dan	O
PLN	O
Area	O
Berau	PLACE
yang	O
berada	O
dalam	O
wilayah	O
kerja	O
PLN	O
Wilayah	O
Kalimantan	PLACE
Utara	PLACE
mendapatkan	O
pengakuan	O
dan	O
tercatat	O
dalam	O
Museum	O
Rekor	O
Dunia	O
Indonesia	PLACE
.	O

Desa	O
Sendangsari	PLACE
pada	O
awalnya	O
terbagi	O
menjadi	O
3	O
bekas	O
Kelurahan	PLACE
lama	O
,	O
yaitu	O
Kelurahan	PLACE
Jetis	O
Depok	PLACE
,	O
Kelurahan	PLACE
Dalangan	PLACE
,	O
dan	O
Kelurahan	PLACE
Parakan	PLACE
.	O

Misalnya	O
dusun	O
Kedung	PLACE
Banteng	PLACE
terkenal	O
sebagai	O
Kampung	O
Santri	O
,	O
dusun	O
Malangan	PLACE
terkenal	O
karena	O
kerajinan	O
bambu	O
,	O
dusun	O
Kaliduren	O
II	O
dahulu	O
sempat	O
dikenal	O
juga	O
karena	O
Grup	O
Kuda	O
Lumping	O
,	O
dusun	O
Gatak	PLACE
yang	O
terkenal	O
karena	O
ada	O
pembuat	O
keris	O
-LRB-	O
Alm	O
-RRB-	O
Mpu	O
Djeno	O
atau	O
lebih	O
akrab	O
disebut	O
Mbah	O
Djeno	O
,	O
juga	O
dusun	O
Karang	O
dikenal	O
masyarakat	O
luas	O
karena	O
Orkes	O
Melayu	PLACE
New	O
Karisma	O
yang	O
masih	O
eksis	O
sampai	O
sekarang	O
,	O
dan	O
masih	O
banyak	O
lagi	O
ciri	O
khas	O
dari	O
dusun-dusun	O
yang	O
lain	O
di	O
Desa	O
Sumberagung	PLACE
.	O

Nama	O
tersebut	O
kemudian	O
secara	O
resmi	O
ditetapkan	O
berdasarkan	O
Maklumat	O
Pemerintah	O
Daerah	PLACE
Istimewa	PLACE
Yogyakarta	PLACE
Nomor	O
5	O
tahun	O
1948	O
tentang	O
perubahan	O
daerah-daerah	O
Kelurahan	PLACE
.	O

Desa	O
Caturtunggal	PLACE
terletak	O
pada	O
7º46	O
'	O
48	O
''	O
LS	O
,	O
dan	O
110º23	O
'	O
45	O
''	O
BT	O
,	O
dengan	O
luas	O
wilayah	O
11.070.000	O
M	O
²	O
atau	O
889.7480	O
Ha	O
dan	O
didiami	O
oleh	O
61.606	O
jiwa	O
-LRB-	O
data	O
tahun	O
2012	O
-RRB-	O
.	O

Namun	O
,	O
semangat	O
juang	O
dan	O
pantang	O
menyerah	O
tim	O
yang	O
sampai	O
saat	O
ini	O
masih	O
dipimpin	O
mantan	O
Walikota	O
Jakarta	PLACE
Utara	PLACE
Effendi	O
Anas	O
itu	O
tidak	O
pernah	O
kendur	O
.	O

Itu	O
pula	O
yang	O
membuat	O
beberapa	O
tim	O
lain	O
di	O
Jakarta	PLACE
,	O
seperti	O
Persija	O
Barat	O
,	O
Persija	O
Selatan	PLACE
,	O
tidak	O
tidak	O
bisa	O
bertahan	O
.	O

Sriwijaya	PLACE
Football	O
Club	O
-LRB-	O
disingkat	O
Sriwijaya	ORGANISATION
FC	ORGANISATION
-RRB-	O
adalah	O
sebuah	O
klub	O
sepak	O
bola	O
Indonesia	PLACE
yang	O
bermarkas	O
di	O
Palembang	PLACE
.	O

Presiden	O
Sriwijaya	PLACE
saat	O
ini	O
adalah	O
Dodi	O
Reza	O
Alex	PERSON
Noerdin	PERSON
yang	O
merupakan	O
putra	O
dari	O
gubernur	O
Sumsel	O
,	O
Alex	PERSON
Noerdin	PERSON
.	O

Bandara	PLACE
Ibu	O
Kota	O
yang	O
menjadi	O
pusat	O
operasi	O
Air	O
China	PLACE
,	O
maskapai	O
penerbangan	O
nasional	O
di	O
Republik	O
Rakyat	O
Tiongkok	O
,	O
yang	O
terbang	O
ke	O
sekitar	O
120	O
tujuan	O
-LRB-	O
tidak	O
termasuk	O
kargo	O
-RRB-	O
dari	O
Beijing	PLACE
.	O

Tahun	O
2007	O
mereka	O
kembali	O
berhasil	O
menjuarai	O
Piala	O
UEFA	O
kedua	O
kalinya	O
setelah	O
mengalahkan	O
RCD	O
Espanyol	O
lewat	O
adu	O
pinalti	O
-LRB-	O
3-1	O
-RRB-	O
setelah	O
selama	O
pertandingan	O
90	O
menit	O
dan	O
saat	O
perpanjangan	O
waktu	O
kedudukan	O
seri	O
2-2	O
.	O

Pengelolaan	O
monyet	O
ekor	O
panjang	O
tersebut	O
dilakukan	O
oleh	O
Pusat	O
Studi	O
Satwa	O
Primata	O
-LRB-	O
PSSP	O
-RRB-	O
,	O
Institut	ORGANISATION
Pertanian	ORGANISATION
Bogor	ORGANISATION
-LRB-	O
IPB	O
-RRB-	O
yang	O
diperuntukkan	O
bagi	O
penangkaran	O
,	O
sarana	O
pendidikan	O
,	O
penelitian	O
,	O
dan	O
pelatihan	O
bagi	O
mahasiswa	O
dan	O
staf	O
dalam	O
dan	O
luar	O
IPB	O
yang	O
memeliki	O
ketertarikan	O
dalam	O
bidang	O
primatologi	O
.	O

Cibatu	PLACE
adalah	O
sebuah	O
kecamatan	O
di	O
Kabupaten	PLACE
Garut	PLACE
,	O
Provinsi	O
Jawa	PLACE
Barat	PLACE
,	O
Indonesia.yang	O
memiliki	O
Visi	O
``	O
Terwujudnya	O
Kecamatan	PLACE
Cibatu	PLACE
yang	O
PROSFEKTIF	O
-LRB-	O
Profesional	O
,	O
Responsif	O
,	O
Efektif	O
dan	O
inovatif	O
-RRB-	O
menuju	O
cibatu	O
yang	O
bermartabat	O
nyaman	O
dan	O
sejahtera	O
''	O
dan	O
kecamatan	O
yang	O
penduduknya	O
mayoritas	O
agraris	O
dan	O
Cibatu	PLACE
dimpimpin	O
oleh	O
camat	O
Dra	O
.	O

Mandalika	O
atau	O
disebut	O
juga	O
Mondoliko	O
,	O
adalah	O
sebuah	O
pulau	O
kecil	O
di	O
Laut	O
Jawa	PLACE
,	O
tepatnya	O
di	O
sebelah	O
utara	O
pantai	O
utara	O
Jawa	PLACE
Tengah	PLACE
.	O

Setelah	O
meraih	O
Piala	O
Citra	O
-LRB-	O
1984	O
-RRB-	O
sebagai	O
Pemeran	O
Utama	O
Wanita	O
terbaik	O
dalam	O
film	O
``	O
Cinta	O
di	O
Balik	O
Noda	O
''	O
-LRB-	O
nominasi	O
FFI	O
1984	O
cukup	O
berat	O
,	O
ada	O
Christine	PERSON
Hakim	PERSON
,	O
Jenny	O
Rachman	PERSON
,	O
Zoraya	O
Perucha	O
,	O
dan	O
Lidya	PERSON
Kandou	PERSON
-RRB-	O
,	O
kariernya	O
mulai	O
mencuat	O
dalam	O
film	O
``	O
Catatan	O
si	O
Boy	O
''	O
.	O

Sejarah	O
atau	O
asal	O
usul	O
penamaan	O
nama	O
Belawa	PLACE
sampai	O
saat	O
ini	O
masih	O
banyak	O
versi	O
termasuk	O
berasal	O
dari	O
pohon	O
Belawa	PLACE
serta	O
Aliran	O
Ba	O
Alawiyah	PERSON
yg	O
pada	O
akhirnya	O
menjadi	O
Belawa	PLACE
,	O
Aliran	O
ini	O
dibawa	O
oleh	O
salah	O
satu	O
keturunan	O
langsung	O
Nabi	O
Muhammad	O
SAW	O
serta	O
kakek	O
beberapa	O
Wali	O
di	O
Jawa	PLACE
yg	O
bernama	O
Syeh	O
Jamaluddin	O
Al	O
Akbar	O
Al	O
Husaini	O
.	O

Jon	O
menikahi	O
Dorothea	O
Hurley	O
pada	O
tanggal	O
29	O
April	O
1989	O
dan	O
mempunyai	O
4	O
anak	O
;	O
Stephanie	O
Rose	O
-LRB-	O
31	O
Mei	O
1993	O
-RRB-	O
,	O
Jesse	O
James	O
Louis	O
-LRB-	O
19	O
Februari	O
1995	O
-RRB-	O
,	O
Jacob	O
Hurley	O
-LRB-	O
7	O
Mei	O
2002	O
-RRB-	O
dan	O
Romeo	ORGANISATION
Jon	O
-LRB-	O
29	O
Maret	O
2004	O
-RRB-	O
.	O

Usai	O
lulus	O
dari	O
SMA	O
28	O
Pasar	PLACE
Minggu	PLACE
,	O
Rizky	PERSON
melanjutkan	O
ke	O
D3	O
jurusan	O
Advertising	O
Fakultas	O
Komunikasi	O
Universitas	ORGANISATION
Indonesia	ORGANISATION
,	O
satu	O
angkatan	O
dengan	O
Tere	O
.	O

Kecamatan	O
Sumedang	PLACE
Selatan	PLACE
,	O
merupakan	O
tempat	O
terdapatnya	O
sebagian	O
besar	O
kantor	O
pemerintahan	O
Kab	O
Sumedang	PLACE
,	O
mulai	O
dari	O
Gedung	O
Pemkab	O
,	O
DPRD	O
,	O
Dan	O
gedung	O
dinas	O
lainnya	O
.	O

Tanjungsari	PLACE
merupakan	O
salah	O
satu	O
daerah	O
penghasil	O
susu	O
sapi	O
di	O
Jawa	PLACE
Barat	PLACE
,	O
selain	O
Lembang	O
dan	O
Pangalengan	PLACE
,	O
selain	O
itupun	O
tanjungsari	O
memiliki	O
potensi	O
yang	O
sangat	O
besar	O
untuk	O
dijadikan	O
kawasan	O
sentral	O
pengembangan	O
budidaya	O
jamur	O
tiram	O
selain	O
memiliki	O
nilai	O
ekonomis	O
yang	O
tinggi	O
juga	O
mudah	O
dipasarkan	O
.	O

Rencananya	O
Cikampek	PLACE
akan	O
dimekarkan	O
dari	O
Kabupaten	PLACE
Karawang	PLACE
menjadi	O
kota	O
Cikampek	PLACE
,	O
yang	O
terdiri	O
dari	O
dari	O
4	O
atau	O
5	O
kecamatan	O
antara	O
lain	O
kecamatan	O
Cikampek	PLACE
,	O
kecamatan	O
Kotabaru	PLACE
,	O
kecamatan	O
Purwasari	PLACE
,	O
kecamatan	O
Tirtamulya	PLACE
,	O
dan	O
kecamatan	O
Jatisari	PLACE
,	O
dengan	O
ibukota	O
yang	O
berada	O
di	O
kecamatan	O
Cikampek	PLACE
.	O

Menurut	O
peta	O
budaya	O
provinsi	O
Jawa	PLACE
Barat	PLACE
tahun	O
2011	O
wilayah	O
Cilamaya	PLACE
-LRB-	O
Cilamaya	PLACE
Wetan	PLACE
dan	O
Cilamaya	PLACE
Kulon	PLACE
-RRB-	O
merupakan	O
wilayah	O
budaya	O
dan	O
bahasa	O
Cirebon	PLACE
,	O
sehingga	O
dapat	O
dengan	O
mudah	O
ditemui	O
kosakata	O
bahasa	O
Cirebon	PLACE
di	O
wilayah	O
ini	O
.	O

Selain	O
itu	O
anak	O
pertama	O
dari	O
tiga	O
bersaudara	O
dari	O
keluarga	O
H.	O

Ananta	O
TW	O
yang	O
berdarah	O
Makassar	PLACE
dan	O
Hj	O
Yuntianingrum	O
Agustarini	O
dari	O
Jawa	PLACE
Tengah	PLACE
,	O
kakak	O
dari	O
Lia	PERSON
Ananta	PERSON
itu	O
,	O
juga	O
pernah	O
tampil	O
di	O
acara	O
Ketawa	O
Sore	O
-LRB-	O
Trans	O
TV	O
-RRB-	O
,	O
Progran	O
ESQ	O
-LRB-	O
RCTI	O
-RRB-	O
,	O
dan	O
sejumlah	O
FTV	O
.	O

Terry	O
tercatat	O
sebagai	O
kapten	O
klub	O
pertama	O
yang	O
menjuarai	O
Piala	O
FA	O
di	O
Stadion	O
New	O
Wembley	O
pada	O
tahun	O
2007	O
dan	O
pemain	O
pertama	O
yang	O
mencetak	O
gol	O
dalam	O
pertandingan	O
internasional	O
saat	O
partai	O
persahabatan	O
mengghadapi	O
di	O
stadion	O
tersebut	O
.	O

Pada	O
22	O
Desember	O
2011	O
,	O
ia	O
membuat	O
penampilan	O
liga	O
pertama	O
kalinya	O
musim	O
ini	O
ketika	O
masuk	O
sebagai	O
pemain	O
pengganti	O
menggantikan	O
Branislav	PERSON
Ivanovic	O
saat	O
Chelsea	O
menahan	O
imbang	O
tuan	O
rumah	O
Tottenham	O
Hotspur	O
1	O
--	O
1	O
.	O

Setelah	O
masa	O
pinjaman	O
singkat	O
di	O
SD	O
Eibar	PLACE
,	O
ia	O
kembali	O
ke	O
Sociedad	O
di	O
mana	O
kemudian	O
oleh	O
manajer	O
John	PERSON
Toshack	PERSON
ditunjuk	O
sebagai	O
kapten	O
tim	O
.	O

Jarak	O
Ibukota	O
Kecamatan	PLACE
ke	O
Pusat	O
Pemerintahan	O
-LRB-	O
Ibukota	O
-RRB-	O
Kabupaten	O
adalah	O
40	O
Km.Kecamatan	O
Cibadak	PLACE
beriklim	O
sedang	O
seperti	O
layaknya	O
daerah	O
dataran	O
tinggi	O
di	O
daerah	O
tropis	O
dengan	O
cuaca	O
panas	O
sebagai	O
ciri	O
khasnya	O
.	O

Di	O
sana	O
mereka	O
bertemu	O
dengan	O
Joey	PERSON
Kramer	PERSON
,	O
yang	O
kebetulan	O
berasal	O
dari	O
Yonkers	O
,	O
New	O
York	O
,	O
dan	O
kenal	O
dengan	O
Steven	O
Tallarico	O
-LRB-	O
kemudian	O
menjadi	O
Tyler	PLACE
-RRB-	O
.	O

Irons	O
dan	O
Slovak	O
menganggap	O
band	O
tersebut	O
sebagai	O
proyek	O
sampingan	O
,	O
dan	O
meninggalkan	O
RHCP	O
sebelum	O
album	O
perdana	O
mereka	O
untuk	O
menekuni	O
band	O
asal	O
mereka	O
What	O
Is	O
This	O
?	O
.	O

Slovak	O
dan	O
Irons	O
menganggap	O
RHCP	O
tidak	O
akan	O
berhasil	O
mencapai	O
kepopuleran	O
hingga	O
pada	O
saat	O
proses	O
rekaman	O
album	O
pertama	O
.	O

Lagu	O
``	O
Cinta	O
Pertama	O
-LRB-	O
Sunny	O
-RRB-	O
''	O
yang	O
merupakan	O
soundtrack	O
film	O
``	O
Cinta	O
Pertama	O
''	O
membuat	O
nama	O
Bunga	PERSON
Citra	PERSON
Lestari	PERSON
semakin	O
populer	O
.	O

Mereka	O
pertama	O
melejit	O
lewat	O
album	O
1987	O
``	O
Appetite	O
for	O
Destruction	O
''	O
Dengan	O
hits	O
''	O
Sweet	O
Child	O
O'Mine	O
''	O
,	O
``	O
